SNO,FILENAME,TIME_TAKEN,DB_SIZE,AVG_TIME_TAKEN_PER_FILE,AVG_SPACE_TAKEN_PER_FILE
1640,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_674.pdf,0.7327,7.4102,0.8133,0.0045
1641,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_675.pdf,0.7547,7.418,0.8133,0.0045
1642,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_676.pdf,0.8336,7.4219,0.8133,0.0045
1643,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_677.pdf,0.7664,7.4258,0.8132,0.0045
1644,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_678.pdf,0.7826,7.4297,0.8132,0.0045
1645,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_679.pdf,0.7727,7.4336,0.8132,0.0045
1646,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_68.pdf,0.791,7.4375,0.8132,0.0045
1647,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_680.pdf,0.818,7.4414,0.8132,0.0045
1648,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_681.pdf,0.7772,7.4453,0.8132,0.0045
1649,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_682.pdf,0.8217,7.4531,0.8132,0.0045
1650,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_683.pdf,0.7915,7.457,0.8132,0.0045
1651,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_684.pdf,0.7469,7.4609,0.8131,0.0045
1652,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_685.pdf,0.7662,7.4648,0.8131,0.0045
1653,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_686.pdf,0.8091,7.4688,0.8131,0.0045
1654,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_687.pdf,0.7883,7.4727,0.8131,0.0045
1655,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_688.pdf,0.7686,7.4766,0.813,0.0045
1656,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_689.pdf,0.7865,7.4805,0.813,0.0045
1657,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_69.pdf,0.7724,7.4883,0.813,0.0045
1658,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_690.pdf,0.7997,7.4922,0.813,0.0045
1659,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_691.pdf,0.7955,7.4961,0.813,0.0045
1660,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_692.pdf,0.8039,7.5,0.813,0.0045
1661,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_693.pdf,0.8043,7.5039,0.813,0.0045
1662,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_694.pdf,0.8198,7.5078,0.813,0.0045
1663,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_695.pdf,0.8018,7.5156,0.813,0.0045
1664,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_696.pdf,0.7695,7.5195,0.813,0.0045
1665,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_697.pdf,0.7734,7.5273,0.8129,0.0045
1666,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_698.pdf,0.7853,7.5312,0.8129,0.0045
1667,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_699.pdf,0.7942,7.5352,0.8129,0.0045
1668,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_7.pdf,0.7785,7.5391,0.8129,0.0045
1669,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_70.pdf,0.7969,7.543,0.8129,0.0045
1670,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_700.pdf,0.7768,7.5469,0.8128,0.0045
1671,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_701.pdf,0.7632,7.5508,0.8128,0.0045
1672,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_702.pdf,0.7299,7.5547,0.8128,0.0045
1673,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_703.pdf,0.8053,7.5625,0.8128,0.0045
1674,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_704.pdf,0.8064,7.5664,0.8128,0.0045
1675,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_705.pdf,0.7951,7.5703,0.8127,0.0045
1676,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_706.pdf,0.7927,7.5742,0.8127,0.0045
1677,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_707.pdf,0.7577,7.5781,0.8127,0.0045
1678,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_708.pdf,0.7876,7.582,0.8127,0.0045
1679,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_709.pdf,0.7719,7.5859,0.8127,0.0045
1680,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_71.pdf,0.805,7.5898,0.8127,0.0045
1681,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_710.pdf,0.8694,7.5977,0.8127,0.0045
1682,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_711.pdf,0.8009,7.6016,0.8127,0.0045
1683,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_712.pdf,0.7923,7.6055,0.8127,0.0045
1684,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_713.pdf,0.8081,7.6094,0.8127,0.0045
1685,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_714.pdf,0.7992,7.6133,0.8127,0.0045
1686,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_715.pdf,0.7978,7.6172,0.8127,0.0045
1687,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_716.pdf,0.8279,7.6211,0.8127,0.0045
1688,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_717.pdf,0.7775,7.625,0.8126,0.0045
1689,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_718.pdf,0.7795,7.6328,0.8126,0.0045
1690,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_719.pdf,0.7846,7.6367,0.8126,0.0045
1691,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_72.pdf,0.8286,7.6406,0.8126,0.0045
1692,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_720.pdf,0.82,7.6445,0.8126,0.0045
1693,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_721.pdf,0.7729,7.6484,0.8126,0.0045
1694,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_722.pdf,0.8743,7.6523,0.8126,0.0045
1695,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_723.pdf,0.8947,7.6562,0.8127,0.0045
1696,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_724.pdf,0.9036,7.6602,0.8127,0.0045
1697,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_725.pdf,0.8556,7.668,0.8128,0.0045
1698,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_726.pdf,0.8456,7.6719,0.8128,0.0045
1699,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_727.pdf,0.8041,7.6758,0.8128,0.0045
1700,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_728.pdf,0.9232,7.6797,0.8128,0.0045
1701,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_729.pdf,0.9268,7.6836,0.8129,0.0045
1702,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_73.pdf,0.9028,7.6914,0.813,0.0045
1703,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_730.pdf,0.8659,7.6953,0.813,0.0045
1704,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_731.pdf,0.8936,7.6992,0.813,0.0045
1705,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_732.pdf,0.8706,7.707,0.8131,0.0045
1706,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_733.pdf,0.8018,7.7109,0.8131,0.0045
1707,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_734.pdf,0.7749,7.7148,0.813,0.0045
1708,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_735.pdf,0.8253,7.7188,0.8131,0.0045
1709,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_736.pdf,0.806,7.7227,0.813,0.0045
1710,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_737.pdf,0.8558,7.7266,0.8131,0.0045
1711,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_738.pdf,0.8038,7.7305,0.8131,0.0045
1712,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_739.pdf,0.7958,7.7344,0.8131,0.0045
1713,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_74.pdf,0.7419,7.7422,0.813,0.0045
1714,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_740.pdf,0.7427,7.7461,0.813,0.0045
1715,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_741.pdf,0.7566,7.75,0.8129,0.0045
1716,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_742.pdf,0.7594,7.7539,0.8129,0.0045
1717,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_743.pdf,0.7765,7.7578,0.8129,0.0045
1718,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_744.pdf,0.8903,7.7617,0.8129,0.0045
1719,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_745.pdf,0.8615,7.7656,0.813,0.0045
1720,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_746.pdf,0.8571,7.7695,0.813,0.0045
1721,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_747.pdf,0.8762,7.7773,0.813,0.0045
1722,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_748.pdf,0.8493,7.7812,0.813,0.0045
1723,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_749.pdf,0.8589,7.7852,0.8131,0.0045
1724,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_75.pdf,0.8706,7.7891,0.8131,0.0045
1725,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_750.pdf,0.8935,7.793,0.8132,0.0045
1726,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_751.pdf,0.8289,7.7969,0.8132,0.0045
1727,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_752.pdf,0.8633,7.8008,0.8132,0.0045
1728,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_753.pdf,0.9102,7.8047,0.8132,0.0045
1729,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_754.pdf,0.8763,7.8125,0.8133,0.0045
1730,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_755.pdf,0.8628,7.8164,0.8133,0.0045
1731,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_756.pdf,0.8706,7.8203,0.8133,0.0045
1732,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_757.pdf,0.8447,7.8242,0.8134,0.0045
1733,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_758.pdf,0.8984,7.8281,0.8134,0.0045
1734,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_759.pdf,0.8468,7.832,0.8134,0.0045
1735,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_76.pdf,0.8814,7.8359,0.8135,0.0045
1736,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_760.pdf,0.8273,7.8398,0.8135,0.0045
1737,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_761.pdf,0.8833,7.8477,0.8135,0.0045
1738,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_762.pdf,0.8037,7.8516,0.8135,0.0045
1739,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_763.pdf,0.8838,7.8555,0.8136,0.0045
1740,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_764.pdf,0.8315,7.8633,0.8136,0.0045
1741,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_765.pdf,0.8196,7.8672,0.8136,0.0045
1742,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_766.pdf,0.7532,7.8711,0.8135,0.0045
1743,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_767.pdf,0.7899,7.875,0.8135,0.0045
1744,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_768.pdf,0.8586,7.8789,0.8135,0.0045
1745,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_769.pdf,0.8799,7.8867,0.8136,0.0045
1746,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_77.pdf,0.9246,7.8906,0.8136,0.0045
1747,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_770.pdf,0.8487,7.8945,0.8137,0.0045
1748,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_771.pdf,0.9018,7.8984,0.8137,0.0045
1749,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_772.pdf,0.8723,7.9023,0.8138,0.0045
1750,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_773.pdf,0.8691,7.9062,0.8138,0.0045
1751,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_774.pdf,0.8732,7.9102,0.8138,0.0045
1752,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_775.pdf,0.8848,7.9141,0.8139,0.0045
1753,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_776.pdf,0.9221,7.9219,0.8139,0.0045
1754,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_777.pdf,0.8989,7.9258,0.814,0.0045
1755,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_778.pdf,0.8951,7.9297,0.814,0.0045
1756,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_779.pdf,0.8679,7.9336,0.814,0.0045
1757,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_78.pdf,0.8775,7.9375,0.8141,0.0045
1758,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_780.pdf,0.8365,7.9414,0.8141,0.0045
1759,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_781.pdf,0.8692,7.9453,0.8141,0.0045
1760,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_782.pdf,0.887,7.9492,0.8142,0.0045
1761,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_783.pdf,0.8681,7.957,0.8142,0.0045
1762,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_784.pdf,0.8689,7.9609,0.8142,0.0045
1763,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_785.pdf,0.8821,7.9648,0.8143,0.0045
1764,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_786.pdf,0.8724,7.9688,0.8143,0.0045
1765,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_787.pdf,0.8816,7.9727,0.8143,0.0045
1766,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_788.pdf,0.8798,7.9766,0.8144,0.0045
1767,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_789.pdf,0.8159,7.9805,0.8144,0.0045
1768,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_79.pdf,0.858,7.9844,0.8144,0.0045
1769,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_790.pdf,0.8453,7.9922,0.8144,0.0045
1770,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_791.pdf,0.8599,7.9961,0.8144,0.0045
1771,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_792.pdf,0.8892,8.0,0.8145,0.0045
1772,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_793.pdf,0.8134,8.0039,0.8145,0.0045
1773,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_794.pdf,0.8719,8.0078,0.8145,0.0045
1774,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_795.pdf,0.8423,8.0117,0.8145,0.0045
1775,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_796.pdf,0.8787,8.0156,0.8146,0.0045
1776,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_797.pdf,0.8287,8.0195,0.8146,0.0045
1777,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_798.pdf,0.8847,8.0273,0.8146,0.0045
1778,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_799.pdf,0.9195,8.0352,0.8147,0.0045
1779,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_8.pdf,0.8778,8.0391,0.8147,0.0045
1780,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_80.pdf,0.852,8.043,0.8147,0.0045
1781,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_800.pdf,0.8837,8.0469,0.8148,0.0045
1782,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_801.pdf,0.7548,8.0508,0.8147,0.0045
1783,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_802.pdf,0.8122,8.0547,0.8147,0.0045
1784,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_803.pdf,0.8414,8.0586,0.8147,0.0045
1785,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_804.pdf,0.8499,8.0664,0.8148,0.0045
1786,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_805.pdf,0.8272,8.0703,0.8148,0.0045
1787,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_806.pdf,0.8192,8.0742,0.8148,0.0045
1788,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_807.pdf,0.8364,8.0781,0.8148,0.0045
1789,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_808.pdf,0.8696,8.082,0.8148,0.0045
1790,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_809.pdf,0.8472,8.0859,0.8148,0.0045
1791,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_81.pdf,0.9271,8.0898,0.8149,0.0045
1792,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_810.pdf,0.8526,8.0938,0.8149,0.0045
1793,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_811.pdf,0.8349,8.1016,0.8149,0.0045
1794,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_812.pdf,0.884,8.1055,0.815,0.0045
1795,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_813.pdf,0.8572,8.1094,0.815,0.0045
1796,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_814.pdf,0.8067,8.1133,0.815,0.0045
1797,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_815.pdf,0.8012,8.1172,0.815,0.0045
1798,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_816.pdf,0.7913,8.1211,0.815,0.0045
1799,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_817.pdf,0.8171,8.125,0.815,0.0045
1800,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_818.pdf,0.9868,8.1289,0.8151,0.0045
1801,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_819.pdf,0.8404,8.1367,0.8151,0.0045
1802,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_82.pdf,0.8127,8.1406,0.8151,0.0045
1803,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_820.pdf,0.8018,8.1445,0.8151,0.0045
1804,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_821.pdf,0.7969,8.1484,0.8151,0.0045
1805,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_822.pdf,0.7894,8.1523,0.815,0.0045
1806,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_823.pdf,0.906,8.1562,0.8151,0.0045
1807,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_824.pdf,0.7895,8.1602,0.8151,0.0045
1808,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_825.pdf,0.895,8.1641,0.8151,0.0045
1809,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_826.pdf,0.7788,8.1719,0.8151,0.0045
1810,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_827.pdf,0.7889,8.1758,0.8151,0.0045
1811,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_828.pdf,0.8931,8.1797,0.8151,0.0045
1812,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_829.pdf,0.8467,8.1836,0.8152,0.0045
1813,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_83.pdf,0.859,8.1875,0.8152,0.0045
1814,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_830.pdf,0.882,8.1914,0.8152,0.0045
1815,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_831.pdf,0.8741,8.1953,0.8152,0.0045
1816,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_832.pdf,0.8548,8.1992,0.8153,0.0045
1817,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_833.pdf,0.8908,8.2109,0.8153,0.0045
1818,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_834.pdf,0.8606,8.2148,0.8153,0.0045
1819,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_835.pdf,0.9047,8.2188,0.8154,0.0045
1820,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_836.pdf,0.8699,8.2227,0.8154,0.0045
1821,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_837.pdf,0.8834,8.2266,0.8155,0.0045
1822,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_838.pdf,0.8521,8.2305,0.8155,0.0045
1823,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_839.pdf,0.872,8.2344,0.8155,0.0045
1824,011549 Ramco Publicis_Ramco Pte Ltd_Master Services Agreement _18th Nov_RS_copy_84.pdf,0.8569,8.2383,0.8155,0.0045
